,file_names,genned_set_name,new_file_names
125,Claude-Monet-The-Harbour-at-Argenteuil-S-2.jpg,Claude-Monet-The-Harbour-at-Argenteuil-S,aaaaa_Claude-Monet-The-Boulevard-des-Capucines-S-2.jpg
126,Claude-Monet-The-Japanese-Bridge-The-Water-Lily-Pond-Water-I-2.jpg,Claude-Monet-The-Japanese-Bridge-The-Water-Lily-Pond-Water-I,aaaaa_Claude-Monet-The-Harbour-at-Argenteuil-S-2.jpg
127,Claude-Monet-The-Pont-de-l+Europe-Gare-Saint-Lazare-S-2.jpg,Claude-Monet-The-Pont-de-l+Europe-Gare-Saint-Lazare-S,aaaaa_Claude-Monet-The-Japanese-Bridge-The-Water-Lily-Pond-Water-I-2.jpg
128,Claude-Monet-The-River-S-2.jpg,Claude-Monet-The-River-S,aaaaa_Claude-Monet-The-Pont-de-l+Europe-Gare-Saint-Lazare-S-2.jpg
129,Claude-Monet-The-Road-Bridge-at-Argenteuil-S-2.jpg,Claude-Monet-The-Road-Bridge-at-Argenteuil-S,aaaaa_Claude-Monet-The-River-S-2.jpg
130,Claude-Monet-The-Rocks-near-Pourville-at-Ebb-Tide-S-2.jpg,Claude-Monet-The-Rocks-near-Pourville-at-Ebb-Tide-S,aaaaa_Claude-Monet-The-Road-Bridge-at-Argenteuil-S-2.jpg
131,Claude-Monet-The-Studio-Boat-S-2.jpg,Claude-Monet-The-Studio-Boat-S,aaaaa_Claude-Monet-The-Rocks-near-Pourville-at-Ebb-Tide-S-2.jpg
132,Claude-Monet-The-Thames-below-Westminster-S-2.jpg,Claude-Monet-The-Thames-below-Westminster-S,aaaaa_Claude-Monet-The-Studio-Boat-S-2.jpg
133,Claude-Monet-The-Walk.-Lady-with-a-Parasol-S-2.jpg,Claude-Monet-The-Walk.-Lady-with-a-Parasol-S,aaaaa_Claude-Monet-The-Thames-below-Westminster-S-2.jpg
134,Claude-Monet-The-Water-Lily-Pond-Pink-Harmony-S-2.jpg,Claude-Monet-The-Water-Lily-Pond-Pink-Harmony-S,aaaaa_Claude-Monet-The-Walk.-Lady-with-a-Parasol-S-2.jpg
135,Claude-Monet-Track-Coming-out-of-Saint-Lazare-Station-S-2.jpg,Claude-Monet-Track-Coming-out-of-Saint-Lazare-Station-S,aaaaa_Claude-Monet-The-Water-Lily-Pond-Pink-Harmony-S-2.jpg
136,Claude-Monet-Water-Lilies-70--S-2.jpg,Claude-Monet-Water-Lilies-70--S,aaaaa_Claude-Monet-Track-Coming-out-of-Saint-Lazare-Station-S-2.jpg
137,Claude-Monet-Water-Lilies-S-2.jpg,Claude-Monet-Water-Lilies-S,aaaaa_Claude-Monet-Water-Lilies-70--S-2.jpg
138,Claude-Monet-Water-Lily-Pond-4--S-2.jpg,Claude-Monet-Water-Lily-Pond-4--S,aaaaa_Claude-Monet-Water-Lilies-S-2.jpg
139,Claude-Monet-Wild-Poppies-near-Argenteuil-S-2.jpg,Claude-Monet-Wild-Poppies-near-Argenteuil-S,aaaaa_Claude-Monet-Water-Lily-Pond-4--S-2.jpg
140,Claude-Monet-Woman-in-a-Garden-S-2.jpg,Claude-Monet-Woman-in-a-Garden-S,aaaaa_Claude-Monet-Wild-Poppies-near-Argenteuil-S-2.jpg
141,Claude-Monet-Woman-with-a-Parasol-in-the-Garden-in-Argenteui-2.jpg,Claude-Monet-Woman-with-a-Parasol-in-the-Garden-in-Argenteui,aaaaa_Claude-Monet-Woman-in-a-Garden-S-2.jpg
114,Claude-Monet-le-bassin-aux-nympheas-reflets-verts-S-2.jpg,Claude-Monet-le-bassin-aux-nympheas-reflets-verts-S,aaaaa_Claude-Monet-Woman-with-a-Parasol-in-the-Garden-in-Argenteui-2.jpg
142,ClaudeMonet-poplars(1891)-S-2.jpg,ClaudeMonet-poplars(1891)-S,aaaaa_ClaudeMonet-poplars(1891)-S-2.jpg
143,Correggio-Leda-with-the-Swan-2--S-2.jpg,Correggio-Leda-with-the-Swan-2--S,aaaaa_Correggio-Leda-with-the-Swan-2--S-2.jpg
144,David-Hockney-A-bigger-splash-S-2.jpg,David-Hockney-A-bigger-splash-S,aaaaa_David-Hockney-A-bigger-splash-S-2.jpg
145,David-Hockney-Pool-2-figures-S-2.jpg,David-Hockney-Pool-2-figures-S,aaaaa_David-Hockney-Pool-2-figures-S-2.jpg
146,Denis-Maurice-Three-Muses-S-2.jpg,Denis-Maurice-Three-Muses-S,aaaaa_Denis-Maurice-Three-Muses-S-2.jpg
147,Diego-Rodriguez-De-Silva-Y-Velazquez-Las-Meninas-detail-3--S-2.jpg,Diego-Rodriguez-De-Silva-Y-Velazquez-Las-Meninas-detail-3--S,aaaaa_Diego-Rodriguez-De-Silva-Y-Velazquez-Las-Meninas-detail-3--S-2.jpg
148,Diego-Rodriguez-De-Silva-Y-Velazquez-The-Surrender-of-Breda--2.jpg,Diego-Rodriguez-De-Silva-Y-Velazquez-The-Surrender-of-Breda-,aaaaa_Diego-Rodriguez-De-Silva-Y-Velazquez-The-Surrender-of-Breda--2.jpg
149,Diego-Velazquez-Las-Meninas-The-Maids-of-Honor-or-the-Royal--2.jpg,Diego-Velazquez-Las-Meninas-The-Maids-of-Honor-or-the-Royal-,aaaaa_Diego-Velazquez-Las-Meninas-The-Maids-of-Honor-or-the-Royal--2.jpg
150,Diego-Velazquez-Prince-Balthasar-Carlos-S-2.jpg,Diego-Velazquez-Prince-Balthasar-Carlos-S,aaaaa_Diego-Velazquez-Prince-Balthasar-Carlos-S-2.jpg
151,Diego-Velazquez-The-Fable-of-Arachne-Las-Hilanderas--S-2.jpg,Diego-Velazquez-The-Fable-of-Arachne-Las-Hilanderas--S,aaaaa_Diego-Velazquez-The-Fable-of-Arachne-Las-Hilanderas--S-2.jpg
152,Domenico-Campagnola-Massacre-of-the-Innocents-S-2.jpg,Domenico-Campagnola-Massacre-of-the-Innocents-S,aaaaa_Domenico-Campagnola-Massacre-of-the-Innocents-S-2.jpg
153,Duccio-Di-Buoninsegna-Maest-front-central-panel--S-2.jpg,Duccio-Di-Buoninsegna-Maest-front-central-panel--S,aaaaa_Duccio-Di-Buoninsegna-Maest-front-central-panel--S-2.jpg
154,Edgar-Degas-Dancer-with-a-bouquet-of-flowers-The-Star-of-the-2.jpg,Edgar-Degas-Dancer-with-a-bouquet-of-flowers-The-Star-of-the,aaaaa_Edgar-Degas-Dancer-with-a-bouquet-of-flowers-The-Star-of-the-2.jpg
155,Edgar-Degas-Dancers-at-the-Barre-1-S-2.jpg,Edgar-Degas-Dancers-at-the-Barre-1-S,aaaaa_Edgar-Degas-Dancers-at-the-Barre-1-S-2.jpg
156,Edgar-Degas-Dancers-in-Pink-S-2.jpg,Edgar-Degas-Dancers-in-Pink-S,aaaaa_Edgar-Degas-Dancers-in-Pink-S-2.jpg
157,Edgar-Degas-Miss-Lola-au-Cirque-Fernando-NG-L-S-2.jpg,Edgar-Degas-Miss-Lola-au-Cirque-Fernando-NG-L-S,aaaaa_Edgar-Degas-Miss-Lola-au-Cirque-Fernando-NG-L-S-2.jpg
158,Edgar-Degas-Nurse-S-2.jpg,Edgar-Degas-Nurse-S,aaaaa_Edgar-Degas-Nurse-S-2.jpg
159,Edgar-Degas-The-Absinthe-Drinker-S-2.jpg,Edgar-Degas-The-Absinthe-Drinker-S,aaaaa_Edgar-Degas-The-Absinthe-Drinker-S-2.jpg
160,Edgar-Degas-The-Cafe-Concert-The-Song-of-the-Dog--S-2.jpg,Edgar-Degas-The-Cafe-Concert-The-Song-of-the-Dog--S,aaaaa_Edgar-Degas-The-Cafe-Concert-The-Song-of-the-Dog--S-2.jpg
161,Edgar-Degas-The-Dance-Class-3--S-2.jpg,Edgar-Degas-The-Dance-Class-3--S,aaaaa_Edgar-Degas-The-Dance-Class-3--S-2.jpg
162,Edgar-Degas-The-Dance-Class-S+002-2.jpg,Edgar-Degas-The-Dance-Class-S+002,aaaaa_Edgar-Degas-The-Dance-Class-S+002-2.jpg
163,Edgar-Degas-The-Dance-Class-S-2.jpg,Edgar-Degas-The-Dance-Class-S,aaaaa_Edgar-Degas-The-Dance-Class-S-2.jpg
164,Edgar-Degas-The-Tub-1-S-2.jpg,Edgar-Degas-The-Tub-1-S,aaaaa_Edgar-Degas-The-Tub-1-S-2.jpg
165,Edgar-Degas-Woman-washing-in-the-bath-S-2.jpg,Edgar-Degas-Woman-washing-in-the-bath-S,aaaaa_Edgar-Degas-Woman-washing-in-the-bath-S-2.jpg
166,Edouard-Manet-A-Bar-at-the-Folies-Bergere-S-2.jpg,Edouard-Manet-A-Bar-at-the-Folies-Bergere-S,aaaaa_Edouard-Manet-A-Bar-at-the-Folies-Bergere-S-2.jpg
167,Edouard-Manet-Berthe-Morisot-with-a-bouquet-of-violets-S-2.jpg,Edouard-Manet-Berthe-Morisot-with-a-bouquet-of-violets-S,aaaaa_Edouard-Manet-Berthe-Morisot-with-a-bouquet-of-violets-S-2.jpg
168,Edouard-Manet-Boating-Metropolitan-Museum-of-Art-New-York-S-2.jpg,Edouard-Manet-Boating-Metropolitan-Museum-of-Art-New-York-S,aaaaa_Edouard-Manet-Boating-Metropolitan-Museum-of-Art-New-York-S-2.jpg
169,Edouard-Manet-Isabelle-Lemonier-Woman-with-golden-hairpin-S-2.jpg,Edouard-Manet-Isabelle-Lemonier-Woman-with-golden-hairpin-S,aaaaa_Edouard-Manet-Isabelle-Lemonier-Woman-with-golden-hairpin-S-2.jpg
170,Edouard-Manet-Luncheon-on-the-Grass-S-2.jpg,Edouard-Manet-Luncheon-on-the-Grass-S,aaaaa_Edouard-Manet-Luncheon-on-the-Grass-S-2.jpg
171,Edouard-Manet-Music-in-the-Tuileries-Garden-S-2.jpg,Edouard-Manet-Music-in-the-Tuileries-Garden-S,aaaaa_Edouard-Manet-Music-in-the-Tuileries-Garden-S-2.jpg
172,Edouard-Manet-Nana-S-2.jpg,Edouard-Manet-Nana-S,aaaaa_Edouard-Manet-Nana-S-2.jpg
173,Edouard-Manet-Olympia-S-2.jpg,Edouard-Manet-Olympia-S,aaaaa_Edouard-Manet-Olympia-S-2.jpg
174,Edouard-Manet-Rue-Mosnier-with-Flags-J.-Paul-Getty-Museum-Ma-2.jpg,Edouard-Manet-Rue-Mosnier-with-Flags-J.-Paul-Getty-Museum-Ma,aaaaa_Edouard-Manet-Rue-Mosnier-with-Flags-J.-Paul-Getty-Museum-Ma-2.jpg
175,Edouard-Manet-Spring-Study-of-Jeanne-Demarsy--S-2.jpg,Edouard-Manet-Spring-Study-of-Jeanne-Demarsy--S,aaaaa_Edouard-Manet-Spring-Study-of-Jeanne-Demarsy--S-2.jpg
176,Edouard-Manet-The-Absinthe-Drinker-S-2.jpg,Edouard-Manet-The-Absinthe-Drinker-S,aaaaa_Edouard-Manet-The-Absinthe-Drinker-S-2.jpg
177,Edouard-Manet-The-Execution-of-the-Emperor-Maximilian-of-Mex-2.jpg,Edouard-Manet-The-Execution-of-the-Emperor-Maximilian-of-Mex,aaaaa_Edouard-Manet-The-Execution-of-the-Emperor-Maximilian-of-Mex-2.jpg
178,EdouardManet-Olympia+Museed+Orsay+Paris(131x190CM)(1863)-S-2.jpg,EdouardManet-Olympia+Museed+Orsay+Paris(131x190CM)(1863)-S,aaaaa_EdouardManet-Olympia+Museed+Orsay+Paris(131x190CM)(1863)-S-2.jpg
179,EdouardManet-Theabsinthedrinker+nycarlsbergglyptotek+co(1859-2.jpg,EdouardManet-Theabsinthedrinker+nycarlsbergglyptotek+co(1859,aaaaa_EdouardManet-Theabsinthedrinker+nycarlsbergglyptotek+co(1859-2.jpg
180,Edvard+Munch-Kiss-S-2.jpg,Edvard+Munch-Kiss-S,aaaaa_Edvard+Munch-Kiss-S-2.jpg
181,Edvard-Munch-Ashes-S-2.jpg,Edvard-Munch-Ashes-S,aaaaa_Edvard-Munch-Ashes-S-2.jpg
182,Edvard-Munch-Christmas-in-the-Brothel-S-2.jpg,Edvard-Munch-Christmas-in-the-Brothel-S,aaaaa_Edvard-Munch-Christmas-in-the-Brothel-S-2.jpg
183,Edvard-Munch-Jealousy-S-2.jpg,Edvard-Munch-Jealousy-S,aaaaa_Edvard-Munch-Jealousy-S-2.jpg
184,Edvard-Munch-Madonna-S-2.jpg,Edvard-Munch-Madonna-S,aaaaa_Edvard-Munch-Madonna-S-2.jpg
185,Edvard-Munch-Melancholy-S-2.jpg,Edvard-Munch-Melancholy-S,aaaaa_Edvard-Munch-Melancholy-S-2.jpg
186,Edvard-Munch-Near-the-bed-of-death-fever-1915--S-2.jpg,Edvard-Munch-Near-the-bed-of-death-fever-1915--S,aaaaa_Edvard-Munch-Near-the-bed-of-death-fever-1915--S-2.jpg
187,Edvard-Munch-The-Dance-of-Life-1899-1900--S-2.jpg,Edvard-Munch-The-Dance-of-Life-1899-1900--S,aaaaa_Edvard-Munch-The-Dance-of-Life-1899-1900--S-2.jpg
188,Edvard-Munch-The-Day-After-S-2.jpg,Edvard-Munch-The-Day-After-S,aaaaa_Edvard-Munch-The-Day-After-S-2.jpg
189,Edvard-Munch-The-Scream-S+002-2.jpg,Edvard-Munch-The-Scream-S+002,aaaaa_Edvard-Munch-The-Scream-S+002-2.jpg
190,Edvard-Munch-The-Scream-S-2.jpg,Edvard-Munch-The-Scream-S,aaaaa_Edvard-Munch-The-Scream-S-2.jpg
191,Edward+Hopper-Nighthawks+The+Art+Institute+of+Chicago+Chica--2.jpg,Edward+Hopper-Nighthawks+The+Art+Institute+of+Chicago+Chica-,aaaaa_Edward+Hopper-Nighthawks+The+Art+Institute+of+Chicago+Chica--2.jpg
192,Edward-Hopper-Cape-Cod-Morning-S-2.jpg,Edward-Hopper-Cape-Cod-Morning-S,aaaaa_Edward-Hopper-Cape-Cod-Morning-S-2.jpg
193,Edward-Hopper-Office-at-Night-S-2.jpg,Edward-Hopper-Office-at-Night-S,aaaaa_Edward-Hopper-Office-at-Night-S-2.jpg
194,Edward-Hopper-People-in-the-Sun-S-2.jpg,Edward-Hopper-People-in-the-Sun-S,aaaaa_Edward-Hopper-People-in-the-Sun-S-2.jpg
195,Edward-Hopper-Rooms-for-Tourists-S-2.jpg,Edward-Hopper-Rooms-for-Tourists-S,aaaaa_Edward-Hopper-Rooms-for-Tourists-S-2.jpg
196,Edward-Hopper-Summertime-S-2.jpg,Edward-Hopper-Summertime-S,aaaaa_Edward-Hopper-Summertime-S-2.jpg
197,Edward-Hopper-Sunday-S-2.jpg,Edward-Hopper-Sunday-S,aaaaa_Edward-Hopper-Sunday-S-2.jpg
198,Edward-Hopper-Sunlight-in-a-Cafeteria-S-2.jpg,Edward-Hopper-Sunlight-in-a-Cafeteria-S,aaaaa_Edward-Hopper-Sunlight-in-a-Cafeteria-S-2.jpg
199,Edward-Ruscha-Standard-station-S-2.jpg,Edward-Ruscha-Standard-station-S,aaaaa_Edward-Ruscha-Standard-station-S-2.jpg
200,Edwin-Lord-Weeks-An-Indian-Hunting-Party-S-2.jpg,Edwin-Lord-Weeks-An-Indian-Hunting-Party-S,aaaaa_Edwin-Lord-Weeks-An-Indian-Hunting-Party-S-2.jpg
201,Egon-Schiele-Death-and-the-Maiden-S-2.jpg,Egon-Schiele-Death-and-the-Maiden-S,aaaaa_Egon-Schiele-Death-and-the-Maiden-S-2.jpg
202,Egon-Schiele-Mother-with-Two-Children-S-2.jpg,Egon-Schiele-Mother-with-Two-Children-S,aaaaa_Egon-Schiele-Mother-with-Two-Children-S-2.jpg
203,Egon-Schiele-The-Family-S-2.jpg,Egon-Schiele-The-Family-S,aaaaa_Egon-Schiele-The-Family-S-2.jpg
204,Egon-Schiele-The-Self-Seers-II-Death-and-Man--S-2.jpg,Egon-Schiele-The-Self-Seers-II-Death-and-Man--S,aaaaa_Egon-Schiele-The-Self-Seers-II-Death-and-Man--S-2.jpg
205,El-Greco-Domenikos-Theotokopoulos-Christ-Healing-the-Blind-M-2.jpg,El-Greco-Domenikos-Theotokopoulos-Christ-Healing-the-Blind-M,aaaaa_El-Greco-Domenikos-Theotokopoulos-Christ-Healing-the-Blind-M-2.jpg
206,El-Greco-Domenikos-Theotokopoulos-Laocoon-S-2.jpg,El-Greco-Domenikos-Theotokopoulos-Laocoon-S,aaaaa_El-Greco-Domenikos-Theotokopoulos-Laocoon-S-2.jpg
207,El-Greco-Domenikos-Theotokopoulos-The-Burial-of-the-Count-of-2.jpg,El-Greco-Domenikos-Theotokopoulos-The-Burial-of-the-Count-of,aaaaa_El-Greco-Domenikos-Theotokopoulos-The-Burial-of-the-Count-of-2.jpg
208,El-Greco-Domenikos-Theotokopoulos-The-Crucifixion-S-2.jpg,El-Greco-Domenikos-Theotokopoulos-The-Crucifixion-S,aaaaa_El-Greco-Domenikos-Theotokopoulos-The-Crucifixion-S-2.jpg
209,El-Greco-Domenikos-Theotokopoulos-View-of-Toledo-S-2.jpg,El-Greco-Domenikos-Theotokopoulos-View-of-Toledo-S,aaaaa_El-Greco-Domenikos-Theotokopoulos-View-of-Toledo-S-2.jpg
210,Emile-Nolde-Flower-Garden-Girl-and-Washing--S-2.jpg,Emile-Nolde-Flower-Garden-Girl-and-Washing--S,aaaaa_Emile-Nolde-Flower-Garden-Girl-and-Washing--S-2.jpg
211,Emile-Nolde-The-Mocking-of-Christ-S-2.jpg,Emile-Nolde-The-Mocking-of-Christ-S,aaaaa_Emile-Nolde-The-Mocking-of-Christ-S-2.jpg
212,Ernst-Ludwig-Kirchner-Five-Women-on-the-Street-S-2.jpg,Ernst-Ludwig-Kirchner-Five-Women-on-the-Street-S,aaaaa_Ernst-Ludwig-Kirchner-Five-Women-on-the-Street-S-2.jpg
213,Ernst-Ludwig-Kirchner-Portrait-of-Hans-Frisch-S-2.jpg,Ernst-Ludwig-Kirchner-Portrait-of-Hans-Frisch-S,aaaaa_Ernst-Ludwig-Kirchner-Portrait-of-Hans-Frisch-S-2.jpg
214,Ernst-Ludwig-Kirchner-Self-Portrait-with-a-Model-S-2.jpg,Ernst-Ludwig-Kirchner-Self-Portrait-with-a-Model-S,aaaaa_Ernst-Ludwig-Kirchner-Self-Portrait-with-a-Model-S-2.jpg
215,Ernst-Ludwig-Kirchner-Street-Scene-in-Berlin-S-2.jpg,Ernst-Ludwig-Kirchner-Street-Scene-in-Berlin-S,aaaaa_Ernst-Ludwig-Kirchner-Street-Scene-in-Berlin-S-2.jpg
216,Ernst-Ludwig-Kirchner-The-Drinker-self-portrait--S-2.jpg,Ernst-Ludwig-Kirchner-The-Drinker-self-portrait--S,aaaaa_Ernst-Ludwig-Kirchner-The-Drinker-self-portrait--S-2.jpg
217,Ernst-Ludwig-Kirchner-The-Judgement-of-Paris-S-2.jpg,Ernst-Ludwig-Kirchner-The-Judgement-of-Paris-S,aaaaa_Ernst-Ludwig-Kirchner-The-Judgement-of-Paris-S-2.jpg
218,Ernst-Ludwig-Kirchner-The-Red-Tower-at-Halle-S-2.jpg,Ernst-Ludwig-Kirchner-The-Red-Tower-at-Halle-S,aaaaa_Ernst-Ludwig-Kirchner-The-Red-Tower-at-Halle-S-2.jpg
219,Ernst-Ludwig-Kirchner-Women-in-the-street-S-2.jpg,Ernst-Ludwig-Kirchner-Women-in-the-street-S,aaaaa_Ernst-Ludwig-Kirchner-Women-in-the-street-S-2.jpg
220,Eugene-Delacroix-Arab-Horses-Fighting-in-a-Stable-S-2.jpg,Eugene-Delacroix-Arab-Horses-Fighting-in-a-Stable-S,aaaaa_Eugene-Delacroix-Arab-Horses-Fighting-in-a-Stable-S-2.jpg
221,Fernand-Edmond-Jean-Marie-Khnopff-The-Caress-S-2.jpg,Fernand-Edmond-Jean-Marie-Khnopff-The-Caress-S,aaaaa_Fernand-Edmond-Jean-Marie-Khnopff-The-Caress-S-2.jpg
222,Fernand-Leger-Nudes-in-the-Forest-S-2.jpg,Fernand-Leger-Nudes-in-the-Forest-S,aaaaa_Fernand-Leger-Nudes-in-the-Forest-S-2.jpg
223,Fernand-Leger-The-Great-Parade-S-2.jpg,Fernand-Leger-The-Great-Parade-S,aaaaa_Fernand-Leger-The-Great-Parade-S-2.jpg
224,Fernand-Leger-The-wedding-S-2.jpg,Fernand-Leger-The-wedding-S,aaaaa_Fernand-Leger-The-wedding-S-2.jpg
225,Fernand-Leger-Three-Women-S-2.jpg,Fernand-Leger-Three-Women-S,aaaaa_Fernand-Leger-Three-Women-S-2.jpg
227,Francis+Bacon-Three+Studies+for+Figures+at+the+Base+of+a+Cru-2.jpg,Francis+Bacon-Three+Studies+for+Figures+at+the+Base+of+a+Cru,aaaaa_Francis+Bacon-painting+1946-S-2.jpg
226,Francis+Bacon-painting+1946-S-2.jpg,Francis+Bacon-painting+1946-S,aaaaa_Francis+Bacon-Three+Studies+for+Figures+at+the+Base+of+a+Cru-2.jpg
228,Francis-Bacon-Dog-S-2.jpg,Francis-Bacon-Dog-S,aaaaa_Francis-Bacon-Dog-S-2.jpg
230,Francis-Bacon-Three-Studies-for-a-Portrait-of-John-Edwards-S-2.jpg,Francis-Bacon-Three-Studies-for-a-Portrait-of-John-Edwards-S,aaaaa_Francis-Bacon-study-after-velazquez-s-portrait-of-pope-innoc-2.jpg
231,Francis-Bacon-Three-Studies-of-Lucian-Freud-center-S-2.jpg,Francis-Bacon-Three-Studies-of-Lucian-Freud-center-S,aaaaa_Francis-Bacon-Three-Studies-for-a-Portrait-of-John-Edwards-S-2.jpg
232,Francis-Bacon-Three-Studies-of-Lucian-Freud-left-S-2.jpg,Francis-Bacon-Three-Studies-of-Lucian-Freud-left-S,aaaaa_Francis-Bacon-Three-Studies-of-Lucian-Freud-center-S-2.jpg
233,Francis-Bacon-Three-Studies-of-Lucian-Freud-right-S-2.jpg,Francis-Bacon-Three-Studies-of-Lucian-Freud-right-S,aaaaa_Francis-Bacon-Three-Studies-of-Lucian-Freud-left-S-2.jpg
229,Francis-Bacon-study-after-velazquez-s-portrait-of-pope-innoc-2.jpg,Francis-Bacon-study-after-velazquez-s-portrait-of-pope-innoc,aaaaa_Francis-Bacon-Three-Studies-of-Lucian-Freud-right-S-2.jpg
234,Francisco+De+Goya-Saturn+Devouring+His+Son-S-2.jpg,Francisco+De+Goya-Saturn+Devouring+His+Son-S,aaaaa_Francisco+De+Goya-Saturn+Devouring+His+Son-S-2.jpg
235,Francisco-De-Goya-Asmodea-S-2.jpg,Francisco-De-Goya-Asmodea-S,aaaaa_Francisco-De-Goya-Asmodea-S-2.jpg
236,Francisco-De-Goya-Saturn-Devouring-His-Son-S-2.jpg,Francisco-De-Goya-Saturn-Devouring-His-Son-S,aaaaa_Francisco-De-Goya-Saturn-Devouring-His-Son-S-2.jpg
237,Francisco-De-Goya-The-Colossus-S-2.jpg,Francisco-De-Goya-The-Colossus-S,aaaaa_Francisco-De-Goya-The-Colossus-S-2.jpg
238,Francisco-De-Goya-The-Naked-Maja-S-2.jpg,Francisco-De-Goya-The-Naked-Maja-S,aaaaa_Francisco-De-Goya-The-Naked-Maja-S-2.jpg
239,Francisco-De-Goya-The-Third-of-May-1808-Execution-of-the-Def-2.jpg,Francisco-De-Goya-The-Third-of-May-1808-Execution-of-the-Def,aaaaa_Francisco-De-Goya-The-Third-of-May-1808-Execution-of-the-Def-2.jpg
240,Francisco-De-Goya-Witches-sabbath-S-2.jpg,Francisco-De-Goya-Witches-sabbath-S,aaaaa_Francisco-De-Goya-Witches-sabbath-S-2.jpg
241,Francisco-Zurbaran-Still-Life-with-Lemons-Oranges-and-Rose-S-2.jpg,Francisco-Zurbaran-Still-Life-with-Lemons-Oranges-and-Rose-S,aaaaa_Francisco-Zurbaran-Still-Life-with-Lemons-Oranges-and-Rose-S-2.jpg
242,Frank-Weston-Benson-Sunlight-S-2.jpg,Frank-Weston-Benson-Sunlight-S,aaaaa_Frank-Weston-Benson-Sunlight-S-2.jpg
243,Frans-Snyders-Grapes-in-a-basket-and-roses-in-a-vase-S-2.jpg,Frans-Snyders-Grapes-in-a-basket-and-roses-in-a-vase-S,aaaaa_Frans-Snyders-Grapes-in-a-basket-and-roses-in-a-vase-S-2.jpg
244,Franz-Marc-Grazing-Horses-IV-also-known-as-The-Red-Horses--S-2.jpg,Franz-Marc-Grazing-Horses-IV-also-known-as-The-Red-Horses--S,aaaaa_Franz-Marc-Grazing-Horses-IV-also-known-as-The-Red-Horses--S-2.jpg
245,Franz-Marc-The-Large-Blue-Horses-S-2.jpg,Franz-Marc-The-Large-Blue-Horses-S,aaaaa_Franz-Marc-The-Large-Blue-Horses-S-2.jpg
246,Franz-Marc-Tiger-S-2.jpg,Franz-Marc-Tiger-S,aaaaa_Franz-Marc-Tiger-S-2.jpg
247,Franz-Marc-Tyrol-S-2.jpg,Franz-Marc-Tyrol-S,aaaaa_Franz-Marc-Tyrol-S-2.jpg
248,Franz-Xaver-Winterhalter-Florinda-S-2.jpg,Franz-Xaver-Winterhalter-Florinda-S,aaaaa_Franz-Xaver-Winterhalter-Florinda-S-2.jpg
249,Frederic-Edwin-Church-Twilight-in-the-Wilderness-S-2.jpg,Frederic-Edwin-Church-Twilight-in-the-Wilderness-S,aaaaa_Frederic-Edwin-Church-Twilight-in-the-Wilderness-S-2.jpg
250,Frederick-Childe-Hassam-Sunset-at-Sea-S-2.jpg,Frederick-Childe-Hassam-Sunset-at-Sea-S,aaaaa_Frederick-Childe-Hassam-Sunset-at-Sea-S-2.jpg
251,Frederick-Childe-Hassam-The-Avenue-in-the-Rain-S-2.jpg,Frederick-Childe-Hassam-The-Avenue-in-the-Rain-S,aaaaa_Frederick-Childe-Hassam-The-Avenue-in-the-Rain-S-2.jpg
252,Frida-Kahlo-Frida-y-Diego-Rivera-S-2.jpg,Frida-Kahlo-Frida-y-Diego-Rivera-S,aaaaa_Frida-Kahlo-Frida-y-Diego-Rivera-S-2.jpg
253,Frida-Kahlo-My-Dress-Hangs-There-S-2.jpg,Frida-Kahlo-My-Dress-Hangs-There-S,aaaaa_Frida-Kahlo-My-Dress-Hangs-There-S-2.jpg
254,Frida-Kahlo-Self-Portrait-with-Monkeys-S-2.jpg,Frida-Kahlo-Self-Portrait-with-Monkeys-S,aaaaa_Frida-Kahlo-Self-Portrait-with-Monkeys-S-2.jpg
255,Frida-Kahlo-The-Love-Embrace-of-the-Universe-The-earth-Mexic-2.jpg,Frida-Kahlo-The-Love-Embrace-of-the-Universe-The-earth-Mexic,aaaaa_Frida-Kahlo-The-Love-Embrace-of-the-Universe-The-earth-Mexic-2.jpg
256,Frida-Kahlo-The-Suicide-of-Dorothy-Hale-S-2.jpg,Frida-Kahlo-The-Suicide-of-Dorothy-Hale-S,aaaaa_Frida-Kahlo-The-Suicide-of-Dorothy-Hale-S-2.jpg
257,Frida-Kahlo-Tree-of-Hope-S-2.jpg,Frida-Kahlo-Tree-of-Hope-S,aaaaa_Frida-Kahlo-Tree-of-Hope-S-2.jpg
258,FridaKahlo-Self-PortraitwithCroppedHair-S-2.jpg,FridaKahlo-Self-PortraitwithCroppedHair-S,aaaaa_FridaKahlo-Self-PortraitwithCroppedHair-S-2.jpg
259,Geertgen-Tot-Sint-Jans-John-the-Baptist-in-the-Wilderness-S-2.jpg,Geertgen-Tot-Sint-Jans-John-the-Baptist-in-the-Wilderness-S,aaaaa_Geertgen-Tot-Sint-Jans-John-the-Baptist-in-the-Wilderness-S-2.jpg
260,Gentile-Bellini-Miracle-of-the-Cross-at-the-Bridge-of-S.-Lor-2.jpg,Gentile-Bellini-Miracle-of-the-Cross-at-the-Bridge-of-S.-Lor,aaaaa_Gentile-Bellini-Miracle-of-the-Cross-at-the-Bridge-of-S.-Lor-2.jpg
261,George-Grosz-Cain-or-Hitler-in-Hell-S-2.jpg,George-Grosz-Cain-or-Hitler-in-Hell-S,aaaaa_George-Grosz-Cain-or-Hitler-in-Hell-S-2.jpg
